GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A024QZQ1	SIRT1	enables	GO:0003713	transcription coactivator activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q923E4|ensembl:ENSMUSP00000112595	9606	Ensembl		F
UniProtKB	A0A024QZQ1	SIRT1	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q923E4|ensembl:ENSMUSP00000112595	9606	Ensembl		P
UniProtKB	A0A024R0N2	SERTAD3	involved_in	GO:0045893	positive regulation of transcription, DNA-templated	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9ERC3|ensembl:ENSMUSP00000068187	9606	Ensembl		P
UniProtKB	A0A024R0P6	FOSB	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P13346|ensembl:ENSMUSP00000003640	9606	Ensembl		F
UniProtKB	A0A024R0P6	FOSB	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P13346|ensembl:ENSMUSP00000003640	9606	Ensembl		P
UniProtKB	A0A024R0Q6	ERCC1	involved_in	GO:0060261	positive regulation of transcription initiation from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P07903|ensembl:ENSMUSP00000003645	9606	Ensembl		P
UniProtKB	A0A024R0R3	FOXA3	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P35584|ensembl:ENSMUSP00000043173	9606	Ensembl		P
UniProtKB	A0A024R0W2	MEIS3	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97368|ensembl:ENSMUSP00000002495	9606	Ensembl		F
UniProtKB	A0A024R0W2	MEIS3	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000366	IEA	GO_REF:0000108	GO:0001228	9606	GOC		P
UniProtKB	A0A024R0Y4	TADA2A	enables	GO:0003713	transcription coactivator activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR016827	9606	InterPro		F
UniProtKB	A0A024R0Y4	TADA2A	involved_in	GO:0045893	positive regulation of transcription, DNA-templated	ECO:0000366	IEA	GO_REF:0000108	GO:0003713	9606	GOC		P
UniProtKB	A0A024R120	TFCP2	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR037599	9606	InterPro		F
UniProtKB	A0A024R120	TFCP2	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000366	IEA	GO_REF:0000108	GO:0001228	9606	GOC		P
UniProtKB	A0A024R126	NR4A1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P22829|ensembl:ENSRNOP00000010171	9606	Ensembl		F
UniProtKB	A0A024R126	NR4A1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P12813|ensembl:ENSMUSP00000155225	9606	Ensembl		F
UniProtKB	A0A024R126	NR4A1	involved_in	GO:0045893	positive regulation of transcription, DNA-templated	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P12813|ensembl:ENSMUSP00000155225	9606	Ensembl		P
UniProtKB	A0A024R126	NR4A1	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P22829|ensembl:ENSRNOP00000010171	9606	Ensembl		P
UniProtKB	A0A024R126	NR4A1	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P12813|ensembl:ENSMUSP00000155225	9606	Ensembl		P
UniProtKB	A0A024R168	NR4A3	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P51179|ensembl:ENSRNOP00000008302	9606	Ensembl		F
UniProtKB	A0A024R168	NR4A3	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P51179|ensembl:ENSRNOP00000008302	9606	Ensembl		P
UniProtKB	A0A024R1A7	ELK1	involved_in	GO:0045893	positive regulation of transcription, DNA-templated	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P41969|ensembl:ENSMUSP00000009550	9606	Ensembl		P
UniProtKB	A0A024R1A7	ELK1	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A4GTP4|ensembl:ENSRNOP00000013522	9606	Ensembl		P
UniProtKB	A0A024R1M5	ZNF278	involved_in	GO:0045893	positive regulation of transcription, DNA-templated	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5NBY9|ensembl:ENSMUSP00000105670	9606	Ensembl		P
UniProtKB	A0A024R1N6	SOX10	enables	GO:0001216	DNA-binding transcription activator activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O55170|ensembl:ENSRNOP00000015283	9606	Ensembl		F
UniProtKB	A0A024R1N6	SOX10	involved_in	GO:0045893	positive regulation of transcription, DNA-templated	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q04888|ensembl:ENSMUSP00000155574	9606	Ensembl		P
UniProtKB	A0A024R1N6	SOX10	involved_in	GO:0045893	positive regulation of transcription, DNA-templated	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O55170|ensembl:ENSRNOP00000015283	9606	Ensembl		P
UniProtKB	A0A024R1N6	SOX10	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q04888|ensembl:ENSMUSP00000155574	9606	Ensembl		P
UniProtKB	A0A024R1N6	SOX10	involved_in	GO:0045893	positive regulation of transcription, DNA-templated	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00029082	9606	UniProt		P
UniProtKB	A0A024R1Q0	SREBF2	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3U1N2|ensembl:ENSMUSP00000023100	9606	Ensembl		P
UniProtKB	A0A024R1Q0	SREBF2	involved_in	GO:1902895	positive regulation of miRNA transcription	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3U1N2|ensembl:ENSMUSP00000023100	9606	Ensembl		P
UniProtKB	A0A024R1Q2	CBX7	involved_in	GO:0032968	positive regulation of transcription elongation from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P60889|ensembl:ENSRNOP00000022631	9606	Ensembl		P
UniProtKB	A0A024R1U2	PHF5A	involved_in	GO:0045893	positive regulation of transcription, DNA-templated	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P83871|ensembl:ENSRNOP00000095542	9606	Ensembl		P
UniProtKB	A0A024R241	NFIL3	involved_in	GO:0045893	positive regulation of transcription, DNA-templated	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O08750|ensembl:ENSMUSP00000065363	9606	Ensembl		P
UniProtKB	A0A024R274	SMAD4	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97471|ensembl:ENSMUSP00000025393	9606	Ensembl		F
UniProtKB	A0A024R274	SMAD4	involved_in	GO:0045893	positive regulation of transcription, DNA-templated	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97471|ensembl:ENSMUSP00000025393	9606	Ensembl		P
UniProtKB	A0A024R274	SMAD4	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97471|ensembl:ENSMUSP00000025393	9606	Ensembl		P
UniProtKB	A0A024R274	SMAD4	involved_in	GO:1902895	positive regulation of miRNA transcription	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97471|ensembl:ENSMUSP00000025393	9606	Ensembl		P
UniProtKB	A0A024R2I8	THRB	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P37242|ensembl:ENSMUSP00000022304	9606	Ensembl		P
UniProtKB	A0A024R2Q3	CTNNB1	enables	GO:0003713	transcription coactivator activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		F
UniProtKB	A0A024R2Q3	CTNNB1	involved_in	GO:0045893	positive regulation of transcription, DNA-templated	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	A0A024R2Q3	CTNNB1	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	A0A024R2Q3	CTNNB1	involved_in	GO:0032968	positive regulation of transcription elongation from RNA polymerase II promoter	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02248|ensembl:ENSMUSP00000007130	9606	Ensembl		P
UniProtKB	A0A024R2Q8	SS18L2	enables	GO:0003713	transcription coactivator activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR044779	9606	InterPro		F
UniProtKB	A0A024R2Q8	SS18L2	involved_in	GO:0045893	positive regulation of transcription, DNA-templated	ECO:0000366	IEA	GO_REF:0000108	GO:0003713	9606	GOC		P
UniProtKB	A0A024R2U8	AXUD1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P59054|ensembl:ENSMUSP00000149214	9606	Ensembl		F
UniProtKB	A0A024R2U8	AXUD1	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P59054|ensembl:ENSMUSP00000149214	9606	Ensembl		P
UniProtKB	A0A024R3C5	DRD2	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61169|ensembl:ENSRNOP00000043759	9606	Ensembl		P
UniProtKB	A0A024R3C7	ATM	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q62388|ensembl:ENSMUSP00000156344	9606	Ensembl		P
UniProtKB	A0A024R3F5	MIZF	involved_in	GO:0045893	positive regulation of transcription, DNA-templated	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8K1K9|ensembl:ENSMUSP00000149879	9606	Ensembl		P
UniProtKB	A0A024R3M5	FLI1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P26323|ensembl:ENSMUSP00000016231	9606	Ensembl		F
UniProtKB	A0A024R3M5	FLI1	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P26323|ensembl:ENSMUSP00000016231	9606	Ensembl		P
UniProtKB	A0A024R3T7	MIXL1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR042917	9606	InterPro		F
UniProtKB	A0A024R3T7	MIXL1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9WUI0|ensembl:ENSMUSP00000027778	9606	Ensembl		F
UniProtKB	A0A024R3T7	MIXL1	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9WUI0|ensembl:ENSMUSP00000027778	9606	Ensembl		P
UniProtKB	A0A024R3T8	PARP1	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P27008|ensembl:ENSRNOP00000004232	9606	Ensembl		P
UniProtKB	A0A024R3U6	SATB2	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q546B3|ensembl:ENSMUSP00000110057	9606	Ensembl		F
UniProtKB	A0A024R3U6	SATB2	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8VI24|ensembl:ENSMUSP00000110057	9606	Ensembl		P
UniProtKB	A0A024R3X8	KLF7	involved_in	GO:0045893	positive regulation of transcription, DNA-templated	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99JB0|ensembl:ENSMUSP00000109720	9606	Ensembl		P
UniProtKB	A0A024R405	ALS2CR8	involved_in	GO:0061400	positive regulation of transcription from RNA polymerase II promoter in response to calcium ion	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029309	9606	InterPro		P
UniProtKB	A0A024R405	ALS2CR8	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8VHI4|ensembl:ENSMUSP00000141169	9606	Ensembl		F
UniProtKB	A0A024R405	ALS2CR8	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8VHI4|ensembl:ENSMUSP00000141169	9606	Ensembl		P
UniProtKB	A0A024R4F5	HFE2	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7TQ32|ensembl:ENSMUSP00000046659	9606	Ensembl		P
UniProtKB	A0A024R534	MTA2	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9R190|ensembl:ENSMUSP00000093959	9606	Ensembl		P
UniProtKB	A0A024R593	PPP2R5B	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q80W83|ensembl:ENSRNOP00000028542	9606	Ensembl		P
UniProtKB	A0A024R597	HTATIP	involved_in	GO:0045893	positive regulation of transcription, DNA-templated	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00029082	9606	UniProt		P
UniProtKB	A0A024R5E8	HTATIP	involved_in	GO:0045893	positive regulation of transcription, DNA-templated	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00029082	9606	UniProt		P
UniProtKB	A0A024R5T5	RNF111	involved_in	GO:0045893	positive regulation of transcription, DNA-templated	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99ML9|ensembl:ENSMUSP00000034739	9606	Ensembl		P
UniProtKB	A0A024R5Y2	MAP2K5	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q62862|ensembl:ENSRNOP00000050528	9606	Ensembl		P
UniProtKB	A0A024R5Z0	TCF12	involved_in	GO:0045893	positive regulation of transcription, DNA-templated	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61286|ensembl:ENSMUSP00000139365	9606	Ensembl		P
UniProtKB	A0A024R5Z0	TCF12	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P51514|ensembl:ENSRNOP00000074384	9606	Ensembl		P
UniProtKB	A0A024R5Z3	SMAD3	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BUN5|ensembl:ENSMUSP00000034973	9606	Ensembl		F
UniProtKB	A0A024R5Z3	SMAD3	involved_in	GO:0045893	positive regulation of transcription, DNA-templated	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BUN5|ensembl:ENSMUSP00000034973	9606	Ensembl		P
UniProtKB	A0A024R5Z3	SMAD3	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P84025|ensembl:ENSRNOP00000037346	9606	Ensembl		P
UniProtKB	A0A024R5Z3	SMAD3	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BUN5|ensembl:ENSMUSP00000034973	9606	Ensembl		P
UniProtKB	A0A024R657	ARID4A	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:F8VPQ2|ensembl:ENSMUSP00000035512	9606	Ensembl		P
UniProtKB	A0A024R6B7	CHURC1	involved_in	GO:0045893	positive regulation of transcription, DNA-templated	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009508	9606	InterPro		P
UniProtKB	A0A024R6K3	SETD3	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91WC0|ensembl:ENSMUSP00000066413	9606	Ensembl		P
UniProtKB	A0A024R6W3	CBFB	enables	GO:0003713	transcription coactivator activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003417	9606	InterPro		F
UniProtKB	A0A024R6W3	CBFB	involved_in	GO:0045893	positive regulation of transcription, DNA-templated	ECO:0000366	IEA	GO_REF:0000108	GO:0003713	9606	GOC		P
UniProtKB	A0A024R6X2	CBFB	enables	GO:0003713	transcription coactivator activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003417	9606	InterPro		F
UniProtKB	A0A024R6X2	CBFB	involved_in	GO:0045893	positive regulation of transcription, DNA-templated	ECO:0000366	IEA	GO_REF:0000108	GO:0003713	9606	GOC		P
UniProtKB	A0A024R6X7	hCG_2025835	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9R0L1|ensembl:ENSMUSP00000048904	9606	Ensembl		P
UniProtKB	A0A024R711	WWP2	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9DBH0|ensembl:ENSMUSP00000132224	9606	Ensembl		P
UniProtKB	A0A024R7K5	MEF2B	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033896	9606	InterPro		P
UniProtKB	A0A024R7K5	MEF2B	involved_in	GO:0045893	positive regulation of transcription, DNA-templated	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00029082	9606	UniProt		P
UniProtKB	A0A024R7M1	RFXANK	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z205|ensembl:ENSMUSP00000148739	9606	Ensembl		P
UniProtKB	A0A024R7N0	MEF2B	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033896	9606	InterPro		P
UniProtKB	A0A024R7N0	MEF2B	involved_in	GO:0045893	positive regulation of transcription, DNA-templated	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00029082	9606	UniProt		P
UniProtKB	A0A024R7T2	RET	involved_in	GO:0045893	positive regulation of transcription, DNA-templated	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P35546|ensembl:ENSMUSP00000032201	9606	Ensembl		P
UniProtKB	A0A024R813	EYA1	involved_in	GO:0045893	positive regulation of transcription, DNA-templated	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97767|ensembl:ENSMUSP00000027066	9606	Ensembl		P
UniProtKB	A0A024R813	EYA1	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97767|ensembl:ENSMUSP00000027066	9606	Ensembl		P
UniProtKB	A0A024R849	GPR30	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BMP4|ensembl:ENSMUSP00000080370	9606	Ensembl		P
UniProtKB	A0A024R878	ENG	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q63961|ensembl:ENSMUSP00000009705	9606	Ensembl		P
UniProtKB	A0A024R8L1	WBP2	enables	GO:0003713	transcription coactivator activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033598|InterPro:IPR044852	9606	InterPro		F
UniProtKB	A0A024R8L1	WBP2	involved_in	GO:0045893	positive regulation of transcription, DNA-templated	ECO:0000366	IEA	GO_REF:0000108	GO:0003713	9606	GOC		P
UniProtKB	A0A024R8P1	FOXJ1	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61660|ensembl:ENSMUSP00000038351	9606	Ensembl		F
UniProtKB	A0A024R8P1	FOXJ1	involved_in	GO:0045893	positive regulation of transcription, DNA-templated	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61660|ensembl:ENSMUSP00000038351	9606	Ensembl		P
UniProtKB	A0A024R8P1	FOXJ1	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61660|ensembl:ENSMUSP00000038351	9606	Ensembl		P
UniProtKB	A0A024R8X1	hCG_1991559	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O54790|ensembl:ENSMUSP00000053899	9606	Ensembl		F
UniProtKB	A0A024R8X1	hCG_1991559	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O54790|ensembl:ENSMUSP00000053899	9606	Ensembl		P
UniProtKB	A0A024R974	ELF3	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3UPW2|ensembl:ENSMUSP00000003135	9606	Ensembl		F
UniProtKB	A0A024R974	ELF3	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3UPW2|ensembl:ENSMUSP00000003135	9606	Ensembl		P
UniProtKB	A0A024R9D9	ENY2	enables	GO:0003713	transcription coactivator activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR018783	9606	InterPro		F
UniProtKB	A0A024R9D9	ENY2	involved_in	GO:0045893	positive regulation of transcription, DNA-templated	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR018783	9606	InterPro		P
UniProtKB	A0A024R9D9	ENY2	enables	GO:0003713	transcription coactivator activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000112776	9606	UniProt		F
UniProtKB	A0A024R9D9	ENY2	involved_in	GO:0045893	positive regulation of transcription, DNA-templated	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000112776	9606	UniProt		P
UniProtKB	A0A024R9D9	ENY2	enables	GO:0030374	nuclear receptor coactivator activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000112776	9606	UniProt		F
UniProtKB	A0A024R9Q8	RBPSUH	enables	GO:0001228	DNA-binding transcription activator activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR040159	9606	InterPro		F
UniProtKB	A0A024R9Q8	RBPSUH	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000366	IEA	GO_REF:0000108	GO:0001228	9606	GOC		P
UniProtKB	A0A024R9Q9	PPARGC1A	enables	GO:0003713	transcription coactivator activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O70343|ensembl:ENSMUSP00000117040	9606	Ensembl		F
UniProtKB	A0A024R9Q9	PPARGC1A	involved_in	GO:0045893	positive regulation of transcription, DNA-templated	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O70343|ensembl:ENSMUSP00000117040	9606	Ensembl		P
UniProtKB	A0A024R9Q9	PPARGC1A	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O70343|ensembl:ENSMUSP00000117040	9606	Ensembl		P
UniProtKB	A0A024RAH4	RUNX3	involved_in	GO:0045893	positive regulation of transcription, DNA-templated	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000461770	9606	UniProt		P
UniProtKB	A0A024RAL6	MEF2C	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033896	9606	InterPro		P
UniProtKB	A0A024RAL6	MEF2C	involved_in	GO:0045893	positive regulation of transcription, DNA-templated	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00029082	9606	UniProt		P
UniProtKB	A0A024RAL7	MEF2C	involved_in	GO:0045944	positive regulation of transcription by RNA polymerase II	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR033896	9606	InterPro		P
UniProtKB	A0A024RAL7	MEF2C	involved_in	GO:0045893	positive regulation of transcription, DNA-templated	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00029082	9606	UniProt		P
