GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	O60315	ZEB2	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:20516212		9606	BHF-UCL	has_input(UniProtKB:P50222)	F
UniProtKB	O60675	MAFK	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:9150357		9606	NTNU_SB		F
UniProtKB	O60682	MSC	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O88940|ensembl:ENSMUSP00000027062	9606	Ensembl		F
UniProtKB	O75030	MITF	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000303	NAS	PMID:24769727		9606	BHF-UCL		F
UniProtKB	O75360	PROP1	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97458|ensembl:ENSMUSP00000057231	9606	Ensembl		F
UniProtKB	O75362	ZNF217	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:17130829		9606	NTNU_SB	occurs_at(SO:0001952)	F
UniProtKB	O75398	DEAF1	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:24726472		9606	NTNU_SB	has_input(NCBI_Gene:10522)	F
UniProtKB	O75461	E2F6	contributes_to	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:9501179		9606	NTNU_SB		F
UniProtKB	O75461	E2F6	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O54917|ensembl:ENSMUSP00000020908	9606	Ensembl		F
UniProtKB	O75626	PRDM1	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:1851123		9606	NTNU_SB	occurs_at(SO:0001952)	F
UniProtKB	O75626	PRDM1	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR016608|InterPro:IPR044413	9606	InterPro		F
UniProtKB	O94993	SOX30	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8CGW4|ensembl:ENSMUSP00000037519	9606	Ensembl		F
UniProtKB	O94993	SOX30	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q8CGW4	9606	UniProt		F
UniProtKB	O95125	ZNF202	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:10748193		9606	NTNU_SB	occurs_at(SO:0001952)	F
UniProtKB	O95201	ZNF205	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P10754|ensembl:ENSMUSP00000111178	9606	Ensembl		F
UniProtKB	O95365	ZBTB7A	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O88939|ensembl:ENSMUSP00000047333	9606	Ensembl		F
UniProtKB	O95600	KLF8	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:10756197		9606	NTNU_SB	has_input(NCBI_Gene:3043),occurs_at(SO:0001952)	F
UniProtKB	O95600	KLF8	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000315	IMP	PMID:10756197		9606	NTNU_SB	has_input(NCBI_Gene:3043),occurs_at(SO:0001952)	F
UniProtKB	O95863	SNAI1	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN007799577|UniProtKB:O95863	9606	GO_Central		F
UniProtKB	O95863	SNAI1	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02085|ensembl:ENSMUSP00000050581	9606	Ensembl		F
UniProtKB	O95863	SNAI1	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:11912130		9606	BHF-UCL	has_input(UniProtKB:P12830),occurs_at(SO:0001158)	F
UniProtKB	O95935	TBX18	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9EPZ6	9606	BHF-UCL		F
UniProtKB	O96004	HAND1	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:11802795		9606	NTNU_SB	occurs_at(SO:0001952)	F
UniProtKB	P01106	MYC	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000315	IMP	PMID:19786833		9606	BHF-UCL	has_input(UniProtKB:P24385),occurs_at(SO:0005836)	F
UniProtKB	P04150	NR3C1	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:1894621		9606	NTNU_SB		F
UniProtKB	P04637	TP53	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:10329733		9606	ARUK-UCL	has_input(UniProtKB:P10415)	F
UniProtKB	P05412	JUN	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:2833704		9606	ARUK-UCL		F
UniProtKB	P05549	TFAP2A	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:11278550		9606	UniProt	has_input(UniProtKB:P04179)	F
UniProtKB	P05549	TFAP2A	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:20066163		9606	UniProt	has_input(UniProtKB:P01106)	F
UniProtKB	P05549	TFAP2A	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:9520389		9606	UniProt	has_input(UniProtKB:P49715)	F
UniProtKB	P06733	ENO1	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:2005901		9606	NTNU_SB	has_input(NCBI_Gene:4609)	F
UniProtKB	P0C7X2	ZNF688	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	MGI:MGI:104786|PANTHER:PTN001226166|UniProtKB:Q86UQ0	9606	GO_Central		F
UniProtKB	P0CH99	ZNF705D	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	MGI:MGI:104786|PANTHER:PTN001226166|UniProtKB:Q86UQ0	9606	GO_Central		F
UniProtKB	P0CI00	ZNF705B	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	MGI:MGI:104786|PANTHER:PTN001226166|UniProtKB:Q86UQ0	9606	GO_Central		F
UniProtKB	P10072	ZNF875	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000318	IBA	PMID:21873635	MGI:MGI:104786|PANTHER:PTN001226166|UniProtKB:Q86UQ0	9606	GO_Central		F
UniProtKB	P10276	RARA	enables	GO:0001217	DNA-binding transcription repressor activity	ECO:0000315	IMP	PMID:28122350		9606	ARUK-UCL	has_input(RNAcentral:URS0000233054_9606),part_of(GO:1902894),part_of(GO:0071300)	F
UniProtKB	P10588	NR2F6	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P43136|ensembl:ENSMUSP00000002466	9606	Ensembl		F
UniProtKB	P10589	NR2F1	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:10644740		9606	NTNU_SB	has_input(NCBI_Gene:3973),occurs_at(SO:0001952)	F
UniProtKB	P12755	SKI	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:17469184		9606	GO_Central		F
UniProtKB	P12757	SKIL	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:10531062		9606	NTNU_SB	occurs_at(SO:0001952)	F
UniProtKB	P13056	NR2C1	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q505F1|ensembl:ENSMUSP00000100927	9606	Ensembl		F
UniProtKB	P15036	ETS2	enables	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	ECO:0000314	IDA	PMID:12637547		9606	NTNU_SB	occurs_at(SO:0001952)	F
